0.000000	 2.59983550317011e-02	 -7.85655252072713e-02	 -1.40804166417783e-01
1.000000	 1.00426766222508e-02	 9.80709622274038e-02	 -2.06097789906140e-02
2.000000	 2.86026954580142e-02	 -1.18218024549765e-01	 -1.20942937493536e-01
3.000000	 1.91804888811839e-02	 5.04883107079546e-02	 -1.28962860401904e-01
4.000000	 1.22264983811725e-02	 1.09447545761122e-01	 1.57395396387430e-02
5.000000	 3.86167190975866e-02	 -1.60137345099385e-01	 1.13897979798181e-01
6.000000	 3.87053747268550e-02	 -1.94656210381991e-01	 -2.85365465075414e-02
7.000000	 1.74070633490035e-02	 -4.05864774762553e-02	 1.25538046802844e-01
8.000000	 3.55533197630249e-02	 -1.30846874302893e-02	 1.88101330983798e-01
9.000000	 3.54093324325084e-02	 -1.88173676224898e-01	 2.91819804684977e-06
10.000000	 1.27477713710682e-02	 -5.52389360873413e-02	 -9.84704590778719e-02
11.000000	 3.79903230262728e-02	 9.92086769896183e-02	 1.67773542122238e-01
12.000000	 1.94914449733403e-02	 2.80955709214687e-02	 1.36755562475305e-01
13.000000	 4.27718757280972e-02	 1.47943213074625e-01	 -1.44515332865594e-01
14.000000	 3.34487046916999e-03	 5.06272337646556e-02	 2.79598581990129e-02
15.000000	 4.90402620231470e-03	 -4.58441132977896e-02	 -5.29371653779661e-02
16.000000	 5.72107871133301e-03	 -6.85990225969974e-02	 3.18630320288206e-02
17.000000	 4.17327663491524e-03	 -4.89646856841477e-03	 6.44150699019551e-02
18.000000	 3.62840324859034e-02	 3.94812022360993e-03	 1.90442759989986e-01
19.000000	 1.10321005360706e-02	 -9.33677147400124e-02	 4.81099821273952e-02
20.000000	 4.17576599170167e-04	 -9.65732643489143e-03	 -1.80086824976208e-02
21.000000	 2.15705803880044e-02	 1.08220117903567e-01	 9.92924290615473e-02
22.000000	 5.21418772117598e-03	 -1.81172707319906e-02	 6.98995867112226e-02
23.000000	 6.57495515316265e-03	 -7.52451368433183e-02	 3.02179505359474e-02
24.000000	 4.97624488163562e-02	 -2.20261799672047e-01	 -3.53155549522739e-02
25.000000	 2.44641508395811e-02	 1.53583964119044e-01	 -2.95992703467746e-02
26.000000	 3.60025968047933e-02	 9.69260637313311e-02	 1.63119388713737e-01
27.000000	 2.40648859611789e-02	 -6.79397424122055e-02	 -1.39459948953605e-01
28.000000	 1.52830132961401e-02	 1.10279789057118e-01	 5.58693245140619e-02
29.000000	 1.37606750802761e-02	 1.10013185101552e-01	 4.07157731608729e-02
30.000000	 9.46924995427237e-03	 3.25314944729734e-02	 -9.17112415226578e-02
31.000000	 5.44411812528628e-03	 2.15759892154420e-02	 -7.05591582621378e-02
32.000000	 2.92102991413426e-02	 -6.14471126663248e-02	 1.59482135320275e-01
33.000000	 4.35876837998883e-03	 -5.29741474510301e-02	 3.94018791661686e-02
34.000000	 2.28959038888165e-02	 -1.49513203827979e-01	 -2.32745734635417e-02
35.000000	 3.02609265152652e-02	 -9.17428021942062e-02	 1.47797783342038e-01
36.000000	 1.50447262498761e-02	 -4.05777626179775e-02	 -1.15750470542435e-01
37.000000	 5.34099653784885e-03	 4.54295486886816e-03	 7.29407848799852e-02
38.000000	 5.65697237481895e-03	 -9.06055341014912e-03	 -7.46651106389108e-02
39.000000	 8.57003420451091e-03	 4.94397777562043e-02	 7.82671232378451e-02
40.000000	 2.85665571880066e-02	 -6.38994955779425e-02	 1.56471759921371e-01
41.000000	 1.79815181431738e-02	 -1.43671596609005e-02	 1.33323302038511e-01
42.000000	 4.51556652819647e-02	 4.83784155511656e-02	 -2.06918327343721e-01
43.000000	 2.52801681235312e-02	 7.34479760419536e-02	 1.41016179705989e-01
44.000000	 1.19461051118675e-02	 -3.82705611694215e-02	 1.02379046975663e-01
45.000000	 4.45862153695354e-02	 2.09499736216134e-01	 -2.63832502718252e-02
46.000000	 2.34287940423677e-02	 1.47539863718740e-01	 4.07527012138246e-02
47.000000	 1.67468565122029e-02	 -1.12621685991220e-01	 6.37433318606583e-02
48.000000	 1.20230599420615e-02	 -9.20293507504495e-02	 -5.96125703397551e-02
49.000000	 7.14670371633891e-04	 1.50742786207487e-02	 2.20779640297272e-02

